date,cash,positions_value,equity
2021-05-27,10000.0,0.0,10000.0
2021-05-28,10000.0,0.0,10000.0
2021-06-01,10000.0,0.0,10000.0
2021-06-02,10000.0,0.0,10000.0
2021-06-03,10000.0,0.0,10000.0
2021-06-04,10000.0,0.0,10000.0
2021-06-07,10000.0,0.0,10000.0
2021-06-08,10000.0,0.0,10000.0
2021-06-09,10000.0,0.0,10000.0
2021-06-10,10000.0,0.0,10000.0
2021-06-11,10000.0,0.0,10000.0
2021-06-14,10000.0,0.0,10000.0
2021-06-15,10000.0,0.0,10000.0
2021-06-16,10000.0,0.0,10000.0
2021-06-17,10000.0,0.0,10000.0
2021-06-18,10000.0,0.0,10000.0
2021-06-21,10000.0,0.0,10000.0
2021-06-22,10000.0,0.0,10000.0
2021-06-23,10000.0,0.0,10000.0
2021-06-24,10000.0,0.0,10000.0
2021-06-25,10000.0,0.0,10000.0
2021-06-28,10000.0,0.0,10000.0
2021-06-29,10000.0,0.0,10000.0
2021-06-30,10000.0,0.0,10000.0
2021-07-01,10000.0,0.0,10000.0
2021-07-02,10000.0,0.0,10000.0
2021-07-06,10000.0,0.0,10000.0
2021-07-07,10000.0,0.0,10000.0
2021-07-08,10000.0,0.0,10000.0
2021-07-09,10000.0,0.0,10000.0
2021-07-12,10000.0,0.0,10000.0
2021-07-13,10000.0,0.0,10000.0
2021-07-14,10000.0,0.0,10000.0
2021-07-15,10000.0,0.0,10000.0
2021-07-16,10000.0,0.0,10000.0
2021-07-19,10000.0,0.0,10000.0
2021-07-20,10000.0,0.0,10000.0
2021-07-21,10000.0,0.0,10000.0
2021-07-22,10000.0,0.0,10000.0
2021-07-23,10000.0,0.0,10000.0
2021-07-26,10000.0,0.0,10000.0
2021-07-27,10000.0,0.0,10000.0
2021-07-28,10000.0,0.0,10000.0
2021-07-29,10000.0,0.0,10000.0
2021-07-30,10000.0,0.0,10000.0
2021-08-02,10000.0,0.0,10000.0
2021-08-03,10000.0,0.0,10000.0
2021-08-04,10000.0,0.0,10000.0
2021-08-05,10000.0,0.0,10000.0
2021-08-06,10000.0,0.0,10000.0
2021-08-09,10000.0,0.0,10000.0
2021-08-10,10000.0,0.0,10000.0
2021-08-11,10000.0,0.0,10000.0
2021-08-12,10000.0,0.0,10000.0
2021-08-13,10000.0,0.0,10000.0
2021-08-16,10000.0,0.0,10000.0
2021-08-17,10000.0,0.0,10000.0
2021-08-18,10000.0,0.0,10000.0
2021-08-19,10000.0,0.0,10000.0
2021-08-20,10000.0,0.0,10000.0
2021-08-23,10000.0,0.0,10000.0
2021-08-24,10000.0,0.0,10000.0
2021-08-25,10000.0,0.0,10000.0
2021-08-26,10000.0,0.0,10000.0
2021-08-27,10000.0,0.0,10000.0
2021-08-30,10000.0,0.0,10000.0
2021-08-31,10000.0,0.0,10000.0
2021-09-01,10000.0,0.0,10000.0
2021-09-02,10000.0,0.0,10000.0
2021-09-03,10000.0,0.0,10000.0
2021-09-07,10000.0,0.0,10000.0
2021-09-08,10000.0,0.0,10000.0
2021-09-09,10000.0,0.0,10000.0
2021-09-10,10000.0,0.0,10000.0
2021-09-13,10000.0,0.0,10000.0
2021-09-14,10000.0,0.0,10000.0
2021-09-15,10000.0,0.0,10000.0
2021-09-16,10000.0,0.0,10000.0
2021-09-17,10000.0,0.0,10000.0
2021-09-20,10000.0,0.0,10000.0
2021-09-21,10000.0,0.0,10000.0
2021-09-22,10000.0,0.0,10000.0
2021-09-23,10000.0,0.0,10000.0
2021-09-24,10000.0,0.0,10000.0
2021-09-27,10000.0,0.0,10000.0
2021-09-28,10000.0,0.0,10000.0
2021-09-29,10000.0,0.0,10000.0
2021-09-30,10000.0,0.0,10000.0
2021-10-01,10000.0,0.0,10000.0
2021-10-04,10000.0,0.0,10000.0
2021-10-05,10000.0,0.0,10000.0
2021-10-06,10000.0,0.0,10000.0
2021-10-07,10000.0,0.0,10000.0
2021-10-08,10000.0,0.0,10000.0
2021-10-11,10000.0,0.0,10000.0
2021-10-12,10000.0,0.0,10000.0
2021-10-13,10000.0,0.0,10000.0
2021-10-14,10000.0,0.0,10000.0
2021-10-15,10000.0,0.0,10000.0
2021-10-18,10000.0,0.0,10000.0
2021-10-19,10000.0,0.0,10000.0
2021-10-20,10000.0,0.0,10000.0
2021-10-21,10000.0,0.0,10000.0
2021-10-22,10000.0,0.0,10000.0
2021-10-25,10000.0,0.0,10000.0
2021-10-26,10000.0,0.0,10000.0
2021-10-27,10000.0,0.0,10000.0
2021-10-28,10000.0,0.0,10000.0
2021-10-29,10000.0,0.0,10000.0
2021-11-01,10000.0,0.0,10000.0
2021-11-02,10000.0,0.0,10000.0
2021-11-03,10000.0,0.0,10000.0
2021-11-04,10000.0,0.0,10000.0
2021-11-05,10000.0,0.0,10000.0
2021-11-08,10000.0,0.0,10000.0
2021-11-09,10000.0,0.0,10000.0
2021-11-10,10000.0,0.0,10000.0
2021-11-11,10000.0,0.0,10000.0
2021-11-12,10000.0,0.0,10000.0
2021-11-15,10000.0,0.0,10000.0
2021-11-16,10000.0,0.0,10000.0
2021-11-17,10000.0,0.0,10000.0
2021-11-18,10000.0,0.0,10000.0
2021-11-19,10000.0,0.0,10000.0
2021-11-22,10000.0,0.0,10000.0
2021-11-23,10000.0,0.0,10000.0
2021-11-24,10000.0,0.0,10000.0
2021-11-26,10000.0,0.0,10000.0
2021-11-29,10000.0,0.0,10000.0
2021-11-30,10000.0,0.0,10000.0
2021-12-01,10000.0,0.0,10000.0
2021-12-02,10000.0,0.0,10000.0
2021-12-03,10000.0,0.0,10000.0
2021-12-06,10000.0,0.0,10000.0
2021-12-07,10000.0,0.0,10000.0
2021-12-08,10000.0,0.0,10000.0
2021-12-09,10000.0,0.0,10000.0
2021-12-10,10000.0,0.0,10000.0
2021-12-13,10000.0,0.0,10000.0
2021-12-14,10000.0,0.0,10000.0
2021-12-15,10000.0,0.0,10000.0
2021-12-16,10000.0,0.0,10000.0
2021-12-17,10000.0,0.0,10000.0
2021-12-20,10000.0,0.0,10000.0
2021-12-21,10000.0,0.0,10000.0
2021-12-22,10000.0,0.0,10000.0
2021-12-23,10000.0,0.0,10000.0
2021-12-27,10000.0,0.0,10000.0
2021-12-28,10000.0,0.0,10000.0
2021-12-29,10000.0,0.0,10000.0
2021-12-30,10000.0,0.0,10000.0
2021-12-31,10000.0,0.0,10000.0
2022-01-03,10000.0,0.0,10000.0
2022-01-04,10000.0,0.0,10000.0
2022-01-05,10000.0,0.0,10000.0
2022-01-06,6240.39990234375,3759.840087890625,10000.239990234375
2022-01-07,6240.39990234375,3744.800048828125,9985.199951171875
2022-01-10,6240.39990234375,3737.760009765625,9978.159912109375
2022-01-11,10030.239990234375,0.0,10030.239990234375
2022-01-12,10030.239990234375,0.0,10030.239990234375
2022-01-13,10030.239990234375,0.0,10030.239990234375
2022-01-14,10030.239990234375,0.0,10030.239990234375
2022-01-18,10030.239990234375,0.0,10030.239990234375
2022-01-19,10030.239990234375,0.0,10030.239990234375
2022-01-20,10030.239990234375,0.0,10030.239990234375
2022-01-21,10030.239990234375,0.0,10030.239990234375
2022-01-24,10030.239990234375,0.0,10030.239990234375
2022-01-25,10030.239990234375,0.0,10030.239990234375
2022-01-26,10030.239990234375,0.0,10030.239990234375
2022-01-27,10030.239990234375,0.0,10030.239990234375
2022-01-28,10030.239990234375,0.0,10030.239990234375
2022-01-31,10030.239990234375,0.0,10030.239990234375
2022-02-01,10030.239990234375,0.0,10030.239990234375
2022-02-02,10030.239990234375,0.0,10030.239990234375
2022-02-03,10030.239990234375,0.0,10030.239990234375
2022-02-04,10030.239990234375,0.0,10030.239990234375
2022-02-07,10030.239990234375,0.0,10030.239990234375
2022-02-08,10030.239990234375,0.0,10030.239990234375
2022-02-09,10030.239990234375,0.0,10030.239990234375
2022-02-10,10030.239990234375,0.0,10030.239990234375
2022-02-11,10030.239990234375,0.0,10030.239990234375
2022-02-14,10030.239990234375,0.0,10030.239990234375
2022-02-15,10030.239990234375,0.0,10030.239990234375
2022-02-16,10030.239990234375,0.0,10030.239990234375
2022-02-17,10030.239990234375,0.0,10030.239990234375
2022-02-18,10030.239990234375,0.0,10030.239990234375
2022-02-22,10030.239990234375,0.0,10030.239990234375
2022-02-23,10030.239990234375,0.0,10030.239990234375
2022-02-24,10030.239990234375,0.0,10030.239990234375
2022-02-25,10030.239990234375,0.0,10030.239990234375
2022-02-28,10030.239990234375,0.0,10030.239990234375
2022-03-01,10030.239990234375,0.0,10030.239990234375
2022-03-02,10030.239990234375,0.0,10030.239990234375
2022-03-03,10030.239990234375,0.0,10030.239990234375
2022-03-04,10030.239990234375,0.0,10030.239990234375
2022-03-07,10030.239990234375,0.0,10030.239990234375
2022-03-08,10030.239990234375,0.0,10030.239990234375
2022-03-09,10030.239990234375,0.0,10030.239990234375
2022-03-10,10030.239990234375,0.0,10030.239990234375
2022-03-11,10030.239990234375,0.0,10030.239990234375
2022-03-14,10030.239990234375,0.0,10030.239990234375
2022-03-15,10030.239990234375,0.0,10030.239990234375
2022-03-16,10030.239990234375,0.0,10030.239990234375
2022-03-17,10030.239990234375,0.0,10030.239990234375
2022-03-18,10030.239990234375,0.0,10030.239990234375
2022-03-21,10030.239990234375,0.0,10030.239990234375
2022-03-22,10030.239990234375,0.0,10030.239990234375
2022-03-23,10030.239990234375,0.0,10030.239990234375
2022-03-24,10030.239990234375,0.0,10030.239990234375
2022-03-25,10030.239990234375,0.0,10030.239990234375
2022-03-28,10030.239990234375,0.0,10030.239990234375
2022-03-29,10030.239990234375,0.0,10030.239990234375
2022-03-30,10030.239990234375,0.0,10030.239990234375
2022-03-31,10030.239990234375,0.0,10030.239990234375
2022-04-01,10030.239990234375,0.0,10030.239990234375
2022-04-04,10030.239990234375,0.0,10030.239990234375
2022-04-05,10030.239990234375,0.0,10030.239990234375
2022-04-06,10030.239990234375,0.0,10030.239990234375
2022-04-07,10030.239990234375,0.0,10030.239990234375
2022-04-08,10030.239990234375,0.0,10030.239990234375
2022-04-11,10030.239990234375,0.0,10030.239990234375
2022-04-12,10030.239990234375,0.0,10030.239990234375
2022-04-13,10030.239990234375,0.0,10030.239990234375
2022-04-14,10030.239990234375,0.0,10030.239990234375
2022-04-18,10030.239990234375,0.0,10030.239990234375
2022-04-19,10030.239990234375,0.0,10030.239990234375
2022-04-20,10030.239990234375,0.0,10030.239990234375
2022-04-21,10030.239990234375,0.0,10030.239990234375
2022-04-22,10030.239990234375,0.0,10030.239990234375
2022-04-25,10030.239990234375,0.0,10030.239990234375
2022-04-26,10030.239990234375,0.0,10030.239990234375
2022-04-27,10030.239990234375,0.0,10030.239990234375
2022-04-28,10030.239990234375,0.0,10030.239990234375
2022-04-29,10030.239990234375,0.0,10030.239990234375
2022-05-02,10030.239990234375,0.0,10030.239990234375
2022-05-03,10030.239990234375,0.0,10030.239990234375
2022-05-04,10030.239990234375,0.0,10030.239990234375
2022-05-05,10030.239990234375,0.0,10030.239990234375
2022-05-06,10030.239990234375,0.0,10030.239990234375
2022-05-09,10030.239990234375,0.0,10030.239990234375
2022-05-10,10030.239990234375,0.0,10030.239990234375
2022-05-11,10030.239990234375,0.0,10030.239990234375
2022-05-12,10030.239990234375,0.0,10030.239990234375
2022-05-13,10030.239990234375,0.0,10030.239990234375
2022-05-16,10030.239990234375,0.0,10030.239990234375
2022-05-17,10030.239990234375,0.0,10030.239990234375
2022-05-18,10030.239990234375,0.0,10030.239990234375
2022-05-19,10030.239990234375,0.0,10030.239990234375
2022-05-20,10030.239990234375,0.0,10030.239990234375
2022-05-23,10030.239990234375,0.0,10030.239990234375
2022-05-24,10030.239990234375,0.0,10030.239990234375
2022-05-25,10030.239990234375,0.0,10030.239990234375
2022-05-26,10030.239990234375,0.0,10030.239990234375
2022-05-27,10030.239990234375,0.0,10030.239990234375
2022-05-31,10030.239990234375,0.0,10030.239990234375
2022-06-01,10030.239990234375,0.0,10030.239990234375
2022-06-02,10030.239990234375,0.0,10030.239990234375
2022-06-03,10030.239990234375,0.0,10030.239990234375
2022-06-06,10030.239990234375,0.0,10030.239990234375
2022-06-07,10030.239990234375,0.0,10030.239990234375
2022-06-08,10030.239990234375,0.0,10030.239990234375
2022-06-09,10030.239990234375,0.0,10030.239990234375
2022-06-10,10030.239990234375,0.0,10030.239990234375
2022-06-13,10030.239990234375,0.0,10030.239990234375
2022-06-14,10030.239990234375,0.0,10030.239990234375
2022-06-15,10030.239990234375,0.0,10030.239990234375
2022-06-16,10030.239990234375,0.0,10030.239990234375
2022-06-17,10030.239990234375,0.0,10030.239990234375
2022-06-21,10030.239990234375,0.0,10030.239990234375
2022-06-22,10030.239990234375,0.0,10030.239990234375
2022-06-23,10030.239990234375,0.0,10030.239990234375
2022-06-24,10030.239990234375,0.0,10030.239990234375
2022-06-27,10030.239990234375,0.0,10030.239990234375
2022-06-28,10030.239990234375,0.0,10030.239990234375
2022-06-29,10030.239990234375,0.0,10030.239990234375
2022-06-30,10030.239990234375,0.0,10030.239990234375
2022-07-01,10030.239990234375,0.0,10030.239990234375
2022-07-05,10030.239990234375,0.0,10030.239990234375
2022-07-06,10030.239990234375,0.0,10030.239990234375
2022-07-07,10030.239990234375,0.0,10030.239990234375
2022-07-08,10030.239990234375,0.0,10030.239990234375
2022-07-11,10030.239990234375,0.0,10030.239990234375
2022-07-12,10030.239990234375,0.0,10030.239990234375
2022-07-13,10030.239990234375,0.0,10030.239990234375
2022-07-14,10030.239990234375,0.0,10030.239990234375
2022-07-15,10030.239990234375,0.0,10030.239990234375
2022-07-18,10030.239990234375,0.0,10030.239990234375
2022-07-19,10030.239990234375,0.0,10030.239990234375
2022-07-20,10030.239990234375,0.0,10030.239990234375
2022-07-21,10030.239990234375,0.0,10030.239990234375
2022-07-22,10030.239990234375,0.0,10030.239990234375
2022-07-25,10030.239990234375,0.0,10030.239990234375
2022-07-26,10030.239990234375,0.0,10030.239990234375
2022-07-27,10030.239990234375,0.0,10030.239990234375
2022-07-28,10030.239990234375,0.0,10030.239990234375
2022-07-29,10030.239990234375,0.0,10030.239990234375
2022-08-01,10030.239990234375,0.0,10030.239990234375
2022-08-02,10030.239990234375,0.0,10030.239990234375
2022-08-03,10030.239990234375,0.0,10030.239990234375
2022-08-04,10030.239990234375,0.0,10030.239990234375
2022-08-05,10030.239990234375,0.0,10030.239990234375
2022-08-08,10030.239990234375,0.0,10030.239990234375
2022-08-09,10030.239990234375,0.0,10030.239990234375
2022-08-10,10030.239990234375,0.0,10030.239990234375
2022-08-11,10030.239990234375,0.0,10030.239990234375
2022-08-12,10030.239990234375,0.0,10030.239990234375
2022-08-15,10030.239990234375,0.0,10030.239990234375
2022-08-16,10030.239990234375,0.0,10030.239990234375
2022-08-17,10030.239990234375,0.0,10030.239990234375
2022-08-18,10030.239990234375,0.0,10030.239990234375
2022-08-19,10030.239990234375,0.0,10030.239990234375
2022-08-22,10030.239990234375,0.0,10030.239990234375
2022-08-23,10030.239990234375,0.0,10030.239990234375
2022-08-24,10030.239990234375,0.0,10030.239990234375
2022-08-25,10030.239990234375,0.0,10030.239990234375
2022-08-26,10030.239990234375,0.0,10030.239990234375
2022-08-29,10030.239990234375,0.0,10030.239990234375
2022-08-30,10030.239990234375,0.0,10030.239990234375
2022-08-31,10030.239990234375,0.0,10030.239990234375
2022-09-01,10030.239990234375,0.0,10030.239990234375
2022-09-02,10030.239990234375,0.0,10030.239990234375
2022-09-06,10030.239990234375,0.0,10030.239990234375
2022-09-07,10030.239990234375,0.0,10030.239990234375
2022-09-08,10030.239990234375,0.0,10030.239990234375
2022-09-09,10030.239990234375,0.0,10030.239990234375
2022-09-12,10030.239990234375,0.0,10030.239990234375
2022-09-13,10030.239990234375,0.0,10030.239990234375
2022-09-14,10030.239990234375,0.0,10030.239990234375
2022-09-15,10030.239990234375,0.0,10030.239990234375
2022-09-16,10030.239990234375,0.0,10030.239990234375
2022-09-19,10030.239990234375,0.0,10030.239990234375
2022-09-20,10030.239990234375,0.0,10030.239990234375
2022-09-21,10030.239990234375,0.0,10030.239990234375
2022-09-22,10030.239990234375,0.0,10030.239990234375
2022-09-23,10030.239990234375,0.0,10030.239990234375
2022-09-26,10030.239990234375,0.0,10030.239990234375
2022-09-27,10030.239990234375,0.0,10030.239990234375
2022-09-28,10030.239990234375,0.0,10030.239990234375
2022-09-29,10030.239990234375,0.0,10030.239990234375
2022-09-30,10030.239990234375,0.0,10030.239990234375
2022-10-03,10030.239990234375,0.0,10030.239990234375
2022-10-04,10030.239990234375,0.0,10030.239990234375
2022-10-05,10030.239990234375,0.0,10030.239990234375
2022-10-06,10030.239990234375,0.0,10030.239990234375
2022-10-07,10030.239990234375,0.0,10030.239990234375
2022-10-10,10030.239990234375,0.0,10030.239990234375
2022-10-11,10030.239990234375,0.0,10030.239990234375
2022-10-12,10030.239990234375,0.0,10030.239990234375
2022-10-13,10030.239990234375,0.0,10030.239990234375
2022-10-14,10030.239990234375,0.0,10030.239990234375
2022-10-17,10030.239990234375,0.0,10030.239990234375
2022-10-18,10030.239990234375,0.0,10030.239990234375
2022-10-19,10030.239990234375,0.0,10030.239990234375
2022-10-20,10030.239990234375,0.0,10030.239990234375
2022-10-21,10030.239990234375,0.0,10030.239990234375
2022-10-24,10030.239990234375,0.0,10030.239990234375
2022-10-25,10030.239990234375,0.0,10030.239990234375
2022-10-26,10030.239990234375,0.0,10030.239990234375
2022-10-27,10030.239990234375,0.0,10030.239990234375
2022-10-28,10030.239990234375,0.0,10030.239990234375
2022-10-31,10030.239990234375,0.0,10030.239990234375
2022-11-01,10030.239990234375,0.0,10030.239990234375
2022-11-02,10030.239990234375,0.0,10030.239990234375
2022-11-03,10030.239990234375,0.0,10030.239990234375
2022-11-04,10030.239990234375,0.0,10030.239990234375
2022-11-07,10030.239990234375,0.0,10030.239990234375
2022-11-08,10030.239990234375,0.0,10030.239990234375
2022-11-09,10030.239990234375,0.0,10030.239990234375
2022-11-10,10030.239990234375,0.0,10030.239990234375
2022-11-11,10030.239990234375,0.0,10030.239990234375
2022-11-14,10030.239990234375,0.0,10030.239990234375
2022-11-15,10030.239990234375,0.0,10030.239990234375
2022-11-16,10030.239990234375,0.0,10030.239990234375
2022-11-17,10030.239990234375,0.0,10030.239990234375
2022-11-18,10030.239990234375,0.0,10030.239990234375
2022-11-21,10030.239990234375,0.0,10030.239990234375
2022-11-22,10030.239990234375,0.0,10030.239990234375
2022-11-23,10030.239990234375,0.0,10030.239990234375
2022-11-25,10030.239990234375,0.0,10030.239990234375
2022-11-28,10030.239990234375,0.0,10030.239990234375
2022-11-29,10030.239990234375,0.0,10030.239990234375
2022-11-30,10030.239990234375,0.0,10030.239990234375
2022-12-01,10030.239990234375,0.0,10030.239990234375
2022-12-02,10030.239990234375,0.0,10030.239990234375
2022-12-05,10030.239990234375,0.0,10030.239990234375
2022-12-06,10030.239990234375,0.0,10030.239990234375
2022-12-07,10030.239990234375,0.0,10030.239990234375
2022-12-08,10030.239990234375,0.0,10030.239990234375
2022-12-09,10030.239990234375,0.0,10030.239990234375
2022-12-12,10030.239990234375,0.0,10030.239990234375
2022-12-13,10030.239990234375,0.0,10030.239990234375
2022-12-14,10030.239990234375,0.0,10030.239990234375
2022-12-15,10030.239990234375,0.0,10030.239990234375
2022-12-16,10030.239990234375,0.0,10030.239990234375
2022-12-19,10030.239990234375,0.0,10030.239990234375
2022-12-20,10030.239990234375,0.0,10030.239990234375
2022-12-21,10030.239990234375,0.0,10030.239990234375
2022-12-22,10030.239990234375,0.0,10030.239990234375
2022-12-23,10030.239990234375,0.0,10030.239990234375
2022-12-27,10030.239990234375,0.0,10030.239990234375
2022-12-28,10030.239990234375,0.0,10030.239990234375
2022-12-29,10030.239990234375,0.0,10030.239990234375
2022-12-30,10030.239990234375,0.0,10030.239990234375
2023-01-03,10030.239990234375,0.0,10030.239990234375
2023-01-04,10030.239990234375,0.0,10030.239990234375
2023-01-05,10030.239990234375,0.0,10030.239990234375
2023-01-06,10030.239990234375,0.0,10030.239990234375
2023-01-09,10030.239990234375,0.0,10030.239990234375
2023-01-10,10030.239990234375,0.0,10030.239990234375
2023-01-11,10030.239990234375,0.0,10030.239990234375
2023-01-12,10030.239990234375,0.0,10030.239990234375
2023-01-13,10030.239990234375,0.0,10030.239990234375
2023-01-17,10030.239990234375,0.0,10030.239990234375
2023-01-18,10030.239990234375,0.0,10030.239990234375
2023-01-19,10030.239990234375,0.0,10030.239990234375
2023-01-20,10030.239990234375,0.0,10030.239990234375
2023-01-23,10030.239990234375,0.0,10030.239990234375
2023-01-24,10030.239990234375,0.0,10030.239990234375
2023-01-25,10030.239990234375,0.0,10030.239990234375
2023-01-26,10030.239990234375,0.0,10030.239990234375
2023-01-27,10030.239990234375,0.0,10030.239990234375
2023-01-30,10030.239990234375,0.0,10030.239990234375
2023-01-31,10030.239990234375,0.0,10030.239990234375
2023-02-01,10030.239990234375,0.0,10030.239990234375
2023-02-02,10030.239990234375,0.0,10030.239990234375
2023-02-03,10030.239990234375,0.0,10030.239990234375
2023-02-06,10030.239990234375,0.0,10030.239990234375
2023-02-07,10030.239990234375,0.0,10030.239990234375
2023-02-08,10030.239990234375,0.0,10030.239990234375
2023-02-09,10030.239990234375,0.0,10030.239990234375
2023-02-10,10030.239990234375,0.0,10030.239990234375
2023-02-13,10030.239990234375,0.0,10030.239990234375
2023-02-14,10030.239990234375,0.0,10030.239990234375
2023-02-15,10030.239990234375,0.0,10030.239990234375
2023-02-16,10030.239990234375,0.0,10030.239990234375
2023-02-17,10030.239990234375,0.0,10030.239990234375
2023-02-21,6385.959869384766,3609.269989013672,9995.229858398438
2023-02-22,2555.899932861328,7428.400054931641,9984.299987792969
2023-02-23,2555.899932861328,7480.800018310547,10036.699951171875
2023-02-24,6171.559844970703,3794.050079345703,9965.609924316406
2023-02-27,9984.459686279297,0.0,9984.459686279297
2023-02-28,9984.459686279297,0.0,9984.459686279297
2023-03-01,9984.459686279297,0.0,9984.459686279297
2023-03-02,9984.459686279297,0.0,9984.459686279297
2023-03-03,9984.459686279297,0.0,9984.459686279297
2023-03-06,9984.459686279297,0.0,9984.459686279297
2023-03-07,9984.459686279297,0.0,9984.459686279297
2023-03-08,9984.459686279297,0.0,9984.459686279297
2023-03-09,9984.459686279297,0.0,9984.459686279297
2023-03-10,9984.459686279297,0.0,9984.459686279297
2023-03-13,9984.459686279297,0.0,9984.459686279297
2023-03-14,9984.459686279297,0.0,9984.459686279297
2023-03-15,9984.459686279297,0.0,9984.459686279297
2023-03-16,9984.459686279297,0.0,9984.459686279297
2023-03-17,9984.459686279297,0.0,9984.459686279297
2023-03-20,9984.459686279297,0.0,9984.459686279297
2023-03-21,9984.459686279297,0.0,9984.459686279297
2023-03-22,9984.459686279297,0.0,9984.459686279297
2023-03-23,9984.459686279297,0.0,9984.459686279297
2023-03-24,9984.459686279297,0.0,9984.459686279297
2023-03-27,9984.459686279297,0.0,9984.459686279297
2023-03-28,9984.459686279297,0.0,9984.459686279297
2023-03-29,9984.459686279297,0.0,9984.459686279297
2023-03-30,9984.459686279297,0.0,9984.459686279297
2023-03-31,9984.459686279297,0.0,9984.459686279297
2023-04-03,9984.459686279297,0.0,9984.459686279297
2023-04-04,9984.459686279297,0.0,9984.459686279297
2023-04-05,9984.459686279297,0.0,9984.459686279297
2023-04-06,9984.459686279297,0.0,9984.459686279297
2023-04-10,9984.459686279297,0.0,9984.459686279297
2023-04-11,9984.459686279297,0.0,9984.459686279297
2023-04-12,9984.459686279297,0.0,9984.459686279297
2023-04-13,10017.579803466797,0.0,10017.579803466797
2023-04-14,10017.579803466797,0.0,10017.579803466797
2023-04-17,10017.579803466797,0.0,10017.579803466797
2023-04-18,10017.579803466797,0.0,10017.579803466797
2023-04-19,10017.579803466797,0.0,10017.579803466797
2023-04-20,10017.579803466797,0.0,10017.579803466797
2023-04-21,2500.7498474121094,7524.3299560546875,10025.079803466797
2023-04-24,2500.7498474121094,7521.090179443359,10021.840026855469
2023-04-25,2500.7498474121094,7390.349761962891,9891.099609375
2023-04-26,9967.899993896484,0.0,9967.899993896484
2023-04-27,10008.579895019531,0.0,10008.579895019531
2023-04-28,10008.579895019531,0.0,10008.579895019531
2023-05-01,10008.579895019531,0.0,10008.579895019531
2023-05-02,10008.579895019531,0.0,10008.579895019531
2023-05-03,10008.579895019531,0.0,10008.579895019531
2023-05-04,6330.729949951172,3661.7398681640625,9992.469818115234
2023-05-05,10111.150085449219,0.0,10111.150085449219
2023-05-08,10111.150085449219,0.0,10111.150085449219
2023-05-09,10111.150085449219,0.0,10111.150085449219
2023-05-10,10111.150085449219,0.0,10111.150085449219
2023-05-11,10111.150085449219,0.0,10111.150085449219
2023-05-12,10111.150085449219,0.0,10111.150085449219
2023-05-15,10111.150085449219,0.0,10111.150085449219
2023-05-16,10111.150085449219,0.0,10111.150085449219
2023-05-17,10111.150085449219,0.0,10111.150085449219
2023-05-18,10111.150085449219,0.0,10111.150085449219
2023-05-19,10111.150085449219,0.0,10111.150085449219
2023-05-22,10111.150085449219,0.0,10111.150085449219
2023-05-23,10111.150085449219,0.0,10111.150085449219
2023-05-24,10111.150085449219,0.0,10111.150085449219
2023-05-25,6362.110107421875,3748.320098876953,10110.430206298828
2023-05-26,10177.30014038086,0.0,10177.30014038086
2023-05-30,10177.30014038086,0.0,10177.30014038086
2023-05-31,10177.30014038086,0.0,10177.30014038086
2023-06-01,10177.30014038086,0.0,10177.30014038086
2023-06-02,10177.30014038086,0.0,10177.30014038086
2023-06-05,10177.30014038086,0.0,10177.30014038086
2023-06-06,10177.30014038086,0.0,10177.30014038086
2023-06-07,10177.30014038086,0.0,10177.30014038086
2023-06-08,10237.910247802734,0.0,10237.910247802734
2023-06-09,10237.910247802734,0.0,10237.910247802734
